Tellaria,default,2218.0800842346252,3594.8139268113428,Ignitia,%5B%5BTellaria4.jpg%5D%5D,ID_dac9890ae819
Tellaria,default,3599.7532348632812,4261.8961181640625,Trentamo,%5B%5BTellaria4.jpg%5D%5D,ID_1949e9c8ca8a
Tellaria,default,3569.805581407543,4385.329345817701,Richter,%5B%5BTellaria4.jpg%5D%5D,ID_7879090858db
Tellaria,Zone,4473.0390625,3883.32421875,,%5B%5BTellaria4.jpg%5D%5D,ID_09eb582b6a88
Tellaria,Zone,4522.5455322265625,3961.662109375,,%5B%5BTellaria4.jpg%5D%5D,ID_e889194a9b6b
Tellaria,Zone,4442.5455322265625,3921.662109375,,%5B%5BTellaria4.jpg%5D%5D,ID_fb886b7b0bdb
Tellaria,Zone,4358.2337646484375,3949.19482421875,Mar de Arenas Burbujeantes,%5B%5BTellaria4.jpg%5D%5D,ID_a8fbbb5bcbd9
Tellaria,Zone,4230.805419921875,6306.701416015625,Shikoku,%5B%5BTellaria4.jpg%5D%5D,ID_c96afa184b39
SE,default,833.662231445313,1337.71423339844,Astillero,%5B%5BSE.png%5D%5D,ID_282978ba9ab8
SE,default,771.3892786156852,995.5331513102627,Puerto,%5B%5BSE.png%5D%5D,ID_78db9ae82bfa
SE,default,925.005809959582,804.70581614039,Academia Náutica,%5B%5BSE.png%5D%5D,ID_2ab9e9789be9
SE,default,931.103570146367,873.947210612883,Sede de la División Altamar,%5B%5BSE.png%5D%5D,ID_1999babb5898
SE,default,748.94543575674,1191.35546392321,Faro Sur,%5B%5BSE.png%5D%5D,ID_384bc98aea1a
SE,default,1004.67936000671,698.694869046197,Bar del Kraken,%5B%5BSE.png%5D%5D,ID_6a088b8b59e8
SE,default,1036.30629039173,1264.78442899904,Taberna la Escama Lunar,%5B%5BSE.png%5D%5D,ID_e83bdacbd949
SE,default,1414.14010682246,844.211954869359,Casa Consistorial Azul,%5B%5BSE.png%5D%5D,ID_5a8a2baad81a
SE,default,1410.20967380472,933.987067354902,Iglesia de la Gran Cuchara,%5B%5BSE.png%5D%5D,ID_0aaa696b5a58
SE,default,1387.67533874512,1117.94799804688,Polytécnico del Distrito Azül de Schamps-Elysees,%5B%5BSE.png%5D%5D,ID_3a9b0aea39bb
SE,default,1058.51948547363,359.181823730469,Puerta de Baskerville,%5B%5BSE.png%5D%5D,ID_d9eb98580ab8
SE,default,1504,1764.75317382813,Templo del Culto de la Revelación del Sagrado Cuatridente,%5B%5BSE.png%5D%5D,ID_fa59b86a396b
SE,default,1600.00811336525,1130.41549615651,Barrio Funiculares Sur,%5B%5BSE.png%5D%5D,ID_58bb39bb29c8
SE,default,1623.68829345703,1280.59741210938,Estación de Tren,%5B%5BSE.png%5D%5D,ID_8a292b98f9da
SE,Zone,1523.6038100634132,1649.4505179645198,Barrios bajos,%5B%5BSE.png%5D%5D,ID_7a0bb8b88bd9
SE,default,1337.01300048828,1641.61041259766,Puerta de Wald,%5B%5BSE.png%5D%5D,ID_9a0b5b890a29
SE,default,823.182433468719,1844.13448533452,Delta de Elvirakasta,%5B%5BSE.png%5D%5D,ID_18c99a896a9b
SE,Blue,1118.00004071477,2250.03173161871,Río Elvirakasta,%5B%5BSE.png%5D%5D,ID_4be948e8f8ab
SE,Zone,1440.5876440371028,449.68296926746314,Barrio de Cristal,%5B%5BSE.png%5D%5D,ID_8b790a481858
SE,Zone,1789.5495016569344,972.4648283750006,Meseta,%5B%5BSE.png%5D%5D,ID_e9681baaf869
SE,default,2763.3733008770278,399.68969119681503,Vivero de Hidrokypsa,%5B%5BSE.png%5D%5D,ID_b948fb1b9a7a
SE,default,2596.98706054688,1545.921875,Granjas de Kypsa Común,%5B%5BSE.png%5D%5D,ID_dbe97b4bca9b
SE,default,2455.0747442796933,772.1236614885288,Puerto seco,%5B%5BSE.png%5D%5D,ID_8b9ba95b88f8
SE,default,2721.50646972656,583.376708984375,Astilleros de la Arena,%5B%5BSE.png%5D%5D,ID_9a7bc8fbdbfa
SE,default,2156.2164775315787,895.6197917693628,Casa Consistorial Parda,%5B%5BSE.png%5D%5D,ID_db5b3ba85be9
SE,default,2518.1817802652,924.859071491806,Bar el Aliento de Sasha,%5B%5BSE.png%5D%5D,ID_3b6b7979cb19
SE,default,2257.0848455474597,1272.7922061357856,Taberna el Silbido del Pelikanto,%5B%5BSE.png%5D%5D,ID_7abae98a1bca
SE,default,1976.00541155503,1118.22066631691,Barrio Funiculares Norte,%5B%5BSE.png%5D%5D,ID_ab6a18aafa38
SE,Zone,1800.716299054652,1984.674374964223,Altaforjas,%5B%5BSE.png%5D%5D,ID_5989ba18c93a
SE,default,3015.103314979439,825.9007204258876,Faro Norte,%5B%5BSE.png%5D%5D,ID_490879fad8d9
SE,Zone,1030.0615759453021,1032.0454800296272,Isla de la Fortuna,%5B%5BSE.png%5D%5D,ID_b93bda2a7a3b
SE,default,2279.822402713007,1037.5552505443611,Templo del Eolismo,%5B%5BSE.png%5D%5D,ID_6a28b81a8bab
SE,default,2315.563577625838,662.80695566559,Bodegas Norte,%5B%5BSE.png%5D%5D,ID_c8f93a9a6a6b
SE,Zone,1243.7732930652428,83.38335746273242,Granjas occidentales,%5B%5BSE.png%5D%5D,ID_3b3ada186ae9
SE,Zone,1404.9569545588317,2273.1742869553177,Granjas orientales,%5B%5BSE.png%5D%5D,ID_59fa2b5a986b
SE,default,2792.612580599471,773.5931177681821,Facultad de Ciencias Eólicas,%5B%5BSE.png%5D%5D,ID_eb9888bafbaa
SE,default,2523.103906374869,579.7909622727709,Escuela de Grumetes de Alas,%5B%5BSE.png%5D%5D,ID_3b6909fb08ba
SE,default,2226.4496514127427,1101.1765617010512,Teatro de la Costa,%5B%5BSE.png%5D%5D,ID_3ad91a19e8cb
SE,default,2216.091124022231,1174.3850738082285,Plaza central,%5B%5BSE.png%5D%5D,ID_69298b78d959
SE,default,2223.1437200505056,1397.242999624618,Puerta de Kypsas,%5B%5BSE.png%5D%5D,ID_2bdbd888384b
SE,default,2019.49696706878,1572.605481358882,Puerta de Falderos,%5B%5BSE.png%5D%5D,ID_aa995b4a98a8
SE,default,2150.633165149465,1019.7765904221695,Casa de la familia Yelveren,%5B%5BSE.png%5D%5D,ID_3b9afaba3a1b
SE,default,1777.2807846829683,1700.87630874764,Bar de Anakleto,%5B%5BSE.png%5D%5D,ID_a89ada38282b
SE,Blue,732.9665876793748,224.5112367644909,Río Darimai,%5B%5BSE.png%5D%5D,ID_78d9696a1808
SE,default,1855.5951049347675,2232.9881449033282,Altaforja de Trentamo & Richter,%5B%5BSE.png%5D%5D,ID_1ad929d8b8ea
SE,default,1816.8787644294146,1185.5516985724546,Oficina de Telégrafos,%5B%5BSE.png%5D%5D,ID_fa191a2bf9b8
